500,7.946431715940117e-06,1295.268369698239
501,7.511795336381838e-06,1224.4226398302396
502,6.639524882540646e-06,1082.2425558541254
503,6.171207870705171e-06,1005.9068829249429
504,5.951472454037159e-06,970.090010008057
505,5.778101303724043e-06,941.830512507019
506,5.6935945348786144e-06,928.0559091852142
507,5.627992808465633e-06,917.3628277798982
508,5.378324133587596e-06,876.6668337747782
509,5.332242671183964e-06,869.1555554029862
510,4.955038193109838e-06,807.6712254769036
511,4.858707680537715e-06,791.9693519276475
512,4.178207523139712e-06,681.047826271773
513,4.1480108669341335e-06,676.1257713102638
514,3.891060820022968e-06,634.2429136637437
515,3.7015733868646445e-06,603.356462058937
516,3.5700837419455214e-06,581.92364993712
517,3.5616392897588433e-06,580.5472042306915
518,3.3875549906210377e-06,552.1714634712291
519,3.2900525933646675e-06,536.2785727184408
520,3.1693403545466153e-06,516.6024777910983
521,3.1693403545466153e-06,516.6024777910983
522,3.152172220451838e-06,513.8040719336495
523,2.958881159341506e-06,482.2976289726655
524,2.7924938730885468e-06,455.1765013134331
525,2.487119124448567e-06,405.4004172851164
526,2.4855027717653656e-06,405.1369517977546
527,2.4678186129865923e-06,402.25443391681455
528,2.3641360099303166e-06,385.3541696186416
529,2.2840235479600373e-06,372.2958383174861
530,2.0514405682583236e-06,334.38481262610674
531,1.9301702187027815e-06,314.61774564855335
532,1.8761496116951576e-06,305.8123867063107
533,1.8208007494034112e-06,296.790522152756
534,1.7170171506040283e-06,279.8737955484566
535,1.6305640026519977e-06,265.7819324322756
536,1.4141947203234682e-06,230.5137394127253
537,1.4022534262906656e-06,228.5673084853785
538,1.05038873354251e-06,171.21336356742913
539,1.0416401236724098e-06,169.7873401586028
540,1.0169650781088902e-06,165.76530773174912
541,9.397588891496635e-07,153.18069893139514
542,9.288778359712905e-07,151.40708726332036
543,8.865927924277177e-07,144.51462516571797
544,8.684705585814227e-07,141.5607010487719
545,8.661362324779451e-07,141.18020589390505
546,7.346583513350074e-07,119.7493112676062
547,7.029305735221906e-07,114.57768348411707
548,6.322271080256568e-07,103.05301860818206
549,5.235572861156744e-07,85.33983763685494
550,4.602706913648408e-07,75.02412269246905
551,4.5057408436627323e-07,73.44357575170254
552,4.4915077809468747e-07,73.21157682943405
553,4.1928807879181355e-07,68.34395684306561
554,4.1717999358611674e-07,68.00033895453703
555,4.1717999358611674e-07,68.00033895453703
556,3.862802434522875e-07,62.96367968272286
557,3.811402019638856e-07,62.12585292011335
558,3.7540016206655084e-07,61.190226416847786
559,2.968301669215106e-07,48.38331720820623
560,2.846211890026294e-07,46.39325380742859
561,2.807551109399319e-07,45.7630830832089
562,2.7774383878010914e-07,45.27224572115779
563,2.7774383878010914e-07,45.27224572115779
564,2.3145099163987565e-07,37.72651163729973
565,2.3145099163987565e-07,37.72651163729973
566,1.8946442786190883e-07,30.88270174149114
567,1.8878329370900666e-07,30.771676874568087
568,1.8878329370900666e-07,30.771676874568087
569,1.8141037785953976e-07,29.56989159110498
570,1.73542493205746e-07,28.287426392536595
571,1.2633174433234592e-07,20.592074326172384
572,1.237807422797424e-07,20.176260991598014
573,1.237807422797424e-07,20.176260991598014
574,1.237807422797424e-07,20.176260991598014
575,1.1783303549307846e-07,19.206784785371788
576,1.1783303549307846e-07,19.206784785371788
577,1.075445671025863e-07,17.529764437721568
578,1.0481241674155408e-07,17.084423928873314
579,1.0481241674155408e-07,17.084423928873314
580,9.141808260013704e-08,14.901147463822339
581,9.078314366358275e-08,14.797652417163988
582,7.031815736636058e-08,11.461859650716773
583,6.728027910003553e-08,10.966685493305791
584,6.728027910003553e-08,10.966685493305791
585,6.651041724782496e-08,10.841198011395468
586,6.352080207314235e-08,10.353890737922203
587,6.352080207314235e-08,10.353890737922203
588,5.741626952553291e-08,9.358851932661864
589,5.6349694905022755e-08,9.185000269518708
590,5.6349694905022755e-08,9.185000269518708
591,5.5412594818768124e-08,9.032252955459205
592,5.4893998013693374e-08,8.94772167623202
593,5.4893998013693374e-08,8.94772167623202
594,4.935322310673035e-08,8.044575366397046
595,4.928370600658532e-08,8.033244079073407
596,4.8185372882095946e-08,7.854215779781639
597,4.487699368711135e-08,7.314949970999151
598,3.879266425576448e-08,6.32320427368961
599,3.537986654623509e-08,5.76691824703632
600,3.5315199738788525e-08,5.75637755742253
601,3.5315199738788525e-08,5.75637755742253
602,3.511079965697967e-08,5.723060344087687
603,3.45067759085945e-08,5.624604473100903
604,2.6931324838446715e-08,4.389805948666814
605,2.674387765542838e-08,4.3592520578348255
606,2.665290017967807e-08,4.344422729287525
607,2.6555135732655708e-08,4.32848712442288
608,2.518656167175754e-08,4.105409552496479
609,2.4119987051247385e-08,3.9315578893533236
610,2.4119987051247385e-08,3.9315578893533236
611,1.508380479597356e-08,2.4586601817436904
612,1.508380479597356e-08,2.4586601817436904
613,1.508380479597356e-08,2.4586601817436904
614,1.4779549737700334e-08,2.4090666072451543
615,1.3189266691230761e-08,2.149850470670614
616,1.3137171385760766e-08,2.141358935879005
617,1.0533914662810723e-08,1.7170280900381478
618,1.0243040962816337e-08,1.6696156769390629
619,1.0243040962816337e-08,1.6696156769390629
620,1.0243040962816337e-08,1.6696156769390629
621,1.0243040962816337e-08,1.6696156769390629
622,1.0243040962816337e-08,1.6696156769390629
623,1.0243040962816337e-08,1.6696156769390629
624,1.0243040962816337e-08,1.6696156769390629
625,1.0023917248120298e-08,1.6338985114436086
626,9.564394077262448e-09,1.5589962345937791
627,9.564394077262448e-09,1.5589962345937791
628,9.389800688988899e-09,1.5305375123051905
629,9.389800688988899e-09,1.5305375123051905
630,9.389800688988899e-09,1.5305375123051905
631,9.389800688988899e-09,1.5305375123051905
632,3.30163424143208e-09,0.5381663813534291
633,3.30163424143208e-09,0.5381663813534291
634,3.152492755078304e-09,0.5138563190777635
635,3.152492755078304e-09,0.5138563190777635
636,3.152492755078304e-09,0.5138563190777635
637,3.152492755078304e-09,0.5138563190777635
638,3.152492755078304e-09,0.5138563190777635
639,3.152492755078304e-09,0.5138563190777635
